,Id,LotFrontage,LotArea,LotShape,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SalePrice,Age_Category,MSZoning_FV,MSZoning_RL,MSZoning_RM,BldgType_1Fam,HouseStyle_2Story,Exterior1st_BrkFace,Exterior1st_Wd Sdng,Exterior2nd_Wd Sdng,MasVnrType_None,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,GarageType_Modified_Attchd,GarageType_Modified_Detchd,bathrooms_final,Garage_final,total_house_area,qual*total_house_area,semi_built_area,BsmtUnitsGrade,BsmtGrade,elec_inf,rooms_to_size,land_score
649,660,75.0,9937.0,4.0,128219.7,5,7.0,1964.0,1999,0.0,3.0,0.0,3,637.0,849.0,1486.0,5,1,1486.0,0,1486.0,1,0,4.0,3,7,0.0,0,1968.0,3,2.0,480.0,1,0,0,3,2009,167000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2880.0,2972.0,14860.0,0.0,1911,13374,10,371.5,10.813458355665464
650,661,80.0,12384.0,4.0,189050.07,7,7.0,1976.0,1976,233.0,4.0,0.0,0,0.0,793.0,793.0,3,1,1142.0,793,1935.0,2,1,4.0,3,7,1.0,3,1976.0,2,2.0,550.0,1,0,113,11,2007,197900,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.5,2200.0,2728.0,19096.0,113.0,0,12688,8,483.75,11.033598508263609
651,662,52.0,17352.5,2.0,289724.71499999997,8,7.0,1994.0,2005,394.375,4.0,0.0,5,1361.0,88.0,1629.0,5,1,1686.0,762,2448.0,2,1,5.0,4,8,1.0,3,1994.0,2,3.0,711.0,1,420,76,7,2009,402000,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.25,4266.0,4077.0,32616.0,584.125,7165,26064,10,489.6,11.844600154469802
652,663,110.0,13560.0,4.0,145847.08,6,3.5,1968.0,1968,216.0,2.0,0.0,0,0.0,1392.0,1392.0,4,1,1392.0,0,1392.0,1,0,3.0,3,5,2.0,3,1968.0,2,2.0,576.0,1,0,0,7,2009,110000,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2304.0,2784.0,16704.0,0.0,0,5568,9,464.0,11.124317473928487
653,664,90.0,10012.0,4.0,128219.7,4,5.0,1972.0,1972,0.0,4.0,2.0,3,920.0,38.0,1138.0,3,1,1181.0,0,1181.0,2,0,4.0,3,6,0.0,0,1974.0,2,2.0,588.0,1,0,0,4,2008,137500,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2352.0,2319.0,9276.0,0.0,3120,18208,8,295.25,10.820977564985766
654,666,106.0,11194.0,3.0,192854.51,8,5.0,2000.0,2000,40.0,4.0,0.0,0,0.0,1406.0,1406.0,5,1,1454.0,482,1936.0,2,1,4.0,4,7,1.0,3,2000.0,2,2.0,504.0,1,188,124,11,2006,230500,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.5,2016.0,3342.0,26736.0,312.0,0,22496,10,484.0,11.11489266867936
655,667,73.0,17352.5,3.0,145847.08,6,5.0,1965.0,1979,113.0,4.0,0.0,1,187.0,111.0,1021.0,3,1,1465.0,915,2380.0,2,1,4.0,3,7,1.0,1,1965.0,1,2.0,596.0,1,0,165,8,2007,129000,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,1192.0,3401.0,20406.0,265.0,1633,16336,8,595.0,11.614579118696728
656,668,65.0,8125.0,4.0,186555.8,6,5.0,1994.0,1998,258.0,4.0,0.0,5,1138.0,270.0,1408.0,5,1,1679.0,0,1679.0,2,0,4.0,4,7,1.0,2,1994.0,2,2.0,575.0,1,224,42,10,2008,193500,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2300.0,3087.0,18522.0,266.0,5690,22528,10,419.75,10.612138919632038
657,669,71.0,14175.0,4.0,136793.14,5,6.0,1956.0,1987,0.0,3.0,0.0,2,988.0,200.0,1188.0,4,1,1437.0,0,1437.0,1,1,4.0,3,6,1.0,3,1999.0,1,2.0,576.0,1,304,0,11,2006,168000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.5,1152.0,2625.0,13125.0,304.0,1976,10692,9,359.25,11.168673041030052
658,670,80.0,11600.0,4.0,210624.73,4,5.0,1922.0,1950,0.0,2.0,0.0,0,0.0,700.0,700.0,5,1,1180.0,0,1180.0,1,0,3.0,2,5,1.0,4,1922.0,1,1.0,252.0,1,0,0,7,2006,137500,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.25,252.0,1880.0,7520.0,0.0,0,2800,10,393.3333333333333,10.968198289528557
659,671,64.0,8633.0,4.0,197965.77,6,5.0,2005.0,2005,0.0,4.0,0.0,5,193.0,545.0,738.0,5,1,738.0,738,1476.0,2,1,4.0,4,7,0.0,0,2005.0,3,2.0,540.0,1,100,35,2,2009,173500,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.25,3240.0,2214.0,13284.0,135.0,965,11808,10,369.0,10.672785260669624
660,672,54.0,6629.0,4.0,128219.7,6,6.0,1925.0,1950,0.0,3.0,0.0,3,551.0,121.0,672.0,3,0,697.0,672,1369.0,2,0,4.0,3,6,0.0,0,1930.0,1,1.0,300.0,1,147,0,7,2009,103600,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,300.0,2041.0,12246.0,147.0,1653,6048,7,342.25,10.408647154675492
661,673,68.0,11250.0,3.0,238772.73,6,6.0,1977.0,1977,0.0,4.0,0.0,4,767.0,441.0,1208.0,3,1,1208.0,0,1208.0,1,1,4.0,3,6,1.0,3,1977.0,2,2.0,546.0,1,198,42,6,2006,165000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,2184.0,2416.0,14496.0,240.0,3068,19328,8,302.0,11.119882876860622
662,674,110.0,14442.0,4.0,210624.73,6,7.0,1957.0,2004,106.0,3.0,0.0,5,1186.0,291.0,1477.0,5,1,1839.0,0,1839.0,2,0,4.0,4,7,2.0,3,1957.0,3,2.0,416.0,1,0,87,6,2007,257500,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2496.0,3316.0,19896.0,287.0,5930,13293,10,459.75,11.187333819445227
663,675,80.0,9200.0,4.0,145847.08,6,6.0,1965.0,1965,0.0,3.0,0.0,2,892.0,244.0,1136.0,3,1,1136.0,0,1136.0,1,0,4.0,3,5,1.0,4,1965.0,2,1.0,384.0,1,420,0,7,2008,140000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,768.0,2272.0,13632.0,426.0,1784,10224,8,284.0,10.736396675471232
664,676,30.0,2289.0,4.0,142694.44,6,6.0,1978.0,1978,0.0,3.0,0.0,4,311.0,544.0,855.0,3,1,855.0,586,1441.0,2,1,4.0,3,7,1.0,3,1978.0,1,2.0,440.0,1,28,0,4,2009,148500,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,880.0,2296.0,13776.0,28.0,1244,7695,8,360.25,9.826108354640688
665,677,60.0,9600.0,4.0,128225.3,4,3.5,1900.0,1950,0.0,3.0,0.0,0,0.0,1095.0,1095.0,2,0,1095.0,679,1774.0,2,0,5.0,3,8,0.0,0,1920.0,1,3.0,779.0,0,0,0,5,2006,87000,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2337.0,2869.0,11476.0,0.0,0,9855,6,354.8,10.778956289890028
666,678,52.0,9022.0,4.0,128225.3,5,7.5,1924.0,2006,0.0,3.0,0.0,0,0.0,768.0,768.0,5,1,792.0,0,792.0,1,0,3.0,4,5,0.0,0,1924.0,1,1.0,240.0,0,316,0,5,2009,109500,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.25,240.0,1560.0,7800.0,316.0,0,6912,10,264.0,10.716859230402441
667,679,80.0,11844.0,3.0,289724.71499999997,8,5.0,2008.0,2008,394.375,5.0,1.0,0,0.0,1686.125,1992.375,5,1,2046.0,0,2046.0,2,1,4.0,4,7,1.0,4,2008.0,3,3.0,834.0,1,322,82,7,2009,372500,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.5,5739.5,4092.0,32736.0,404.0,0,36026,10,511.5,11.171336158449536
668,680,71.0,9945.0,3.0,136793.14,5,5.0,1961.0,1961,57.0,3.0,0.0,2,827.0,161.0,988.0,3,1,988.0,0,988.0,1,0,4.0,3,5,0.0,0,1963.0,1,2.0,572.0,1,0,0,10,2007,128500,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1144.0,1976.0,9880.0,0.0,1654,8892,8,247.0,10.996584660516127
669,681,50.0,8012.0,4.0,186555.8,6,5.0,1980.0,1980,0.0,4.0,0.0,3,543.0,261.0,923.0,3,1,923.0,0,923.0,2,0,3.0,3,5,1.0,3,1980.0,2,1.0,264.0,1,80,0,5,2010,143000,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,528.0,1846.0,11076.0,80.0,1986,14768,8,307.6666666666667,10.59813360921981
670,682,55.0,4500.0,2.0,142591.36,5,5.0,1932.0,2000,0.0,3.0,0.0,2,182.0,611.0,793.0,5,1,848.0,672,1520.0,1,0,4.0,3,6,0.0,0,1968.0,1,1.0,281.0,1,0,0,7,2009,159434,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.25,281.0,2313.0,11565.0,0.0,364,7137,10,380.0,10.491274217438248
671,683,80.0,2887.0,4.0,212565.43,6,5.0,1996.0,1997,0.0,4.0,1.0,5,1003.0,288.0,1291.0,5,1,1291.0,0,1291.0,1,0,3.0,4,6,1.0,4,1996.0,1,2.0,431.0,1,307,0,11,2008,173000,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,862.0,2582.0,15492.0,307.0,5015,20656,10,430.3333333333333,9.913883328718248
672,684,90.0,11248.0,3.0,197965.77,9,5.0,2002.0,2002,215.0,4.0,2.0,5,1059.0,567.0,1626.0,5,1,1668.0,0,1668.0,2,0,4.0,4,7,1.0,3,2002.0,3,3.0,702.0,1,257,45,7,2007,285000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,5739.5,3294.0,29646.0,302.0,5295,26016,10,417.0,11.1197050832785
673,685,58.0,16770.0,2.0,289724.71499999997,7,5.0,1998.0,1998,30.0,4.0,0.0,0,0.0,1195.0,1195.0,4,1,1195.0,644,1839.0,2,1,5.0,3,7,0.0,0,1998.0,3,2.0,486.0,1,0,81,6,2010,221000,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.5,2916.0,3034.0,21238.0,81.0,0,19120,9,367.8,11.673257003872568
674,686,52.0,5062.0,3.0,289724.71499999997,7,5.0,1984.0,1984,0.0,4.0,1.0,5,828.0,180.0,1190.0,4,1,1190.0,900,2090.0,2,0,4.0,4,6,1.0,3,1984.0,3,2.0,577.0,1,219,0,9,2007,207500,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,3462.0,3280.0,22960.0,219.0,4322,19040,9,522.5,10.321276410333125
675,687,84.0,10207.0,4.0,225379.84,7,6.0,2007.0,2007,0.0,4.0,0.0,0,0.0,874.0,874.0,5,1,874.0,887,1761.0,3,0,4.0,4,7,0.0,0,2007.0,3,2.0,578.0,1,144,105,8,2007,227875,2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,3468.0,2635.0,18445.0,249.0,0,13984,10,440.25,10.840266950837599
676,688,74.0,5105.0,2.0,225379.84,7,5.0,2004.0,2004,0.0,4.0,0.0,5,239.0,312.0,551.0,5,1,551.0,551,1102.0,2,1,3.0,4,4,0.0,0,2004.0,1,2.0,480.0,1,0,60,3,2007,148800,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.5,960.0,1653.0,11571.0,60.0,1195,8816,10,367.3333333333333,10.483885879654078
677,689,60.0,8089.0,4.0,289724.71499999997,8,6.0,2007.0,2007,0.0,4.0,2.0,5,945.0,474.0,1419.0,5,1,1419.0,0,1419.0,2,0,3.0,4,7,1.0,4,2007.0,2,2.0,567.0,1,140,0,10,2007,392000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2268.0,2838.0,22704.0,140.0,4725,22704,10,473.0,10.944170542073266
678,690,61.0,7577.0,3.0,289724.71499999997,6,5.0,2005.0,2006,256.0,4.0,2.0,4,20.0,1342.0,1362.0,5,1,1362.0,0,1362.0,2,0,3.0,4,6,1.0,4,2005.0,2,2.0,460.0,1,192,28,6,2007,194700,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1840.0,2724.0,16344.0,220.0,80,21792,10,454.0,10.724632091159428
679,691,70.0,4426.0,4.0,197965.77,6,5.0,2004.0,2004,147.0,4.0,2.5,5,697.0,151.0,848.0,5,1,848.0,0,848.0,1,0,2.0,4,3,1.0,3,2004.0,2,2.0,420.0,1,149,0,5,2008,141000,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1680.0,1696.0,10176.0,149.0,3485,13568,10,424.0,10.004689433045096
680,693,42.0,17352.5,3.0,242247.45,7,5.0,1989.0,1990,293.0,4.0,2.5,5,965.0,245.0,1210.0,5,1,1238.0,1281,2519.0,2,1,5.0,4,9,2.0,4,1989.0,2,2.0,628.0,1,320,27,4,2006,335000,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.25,2512.0,3729.0,26103.0,347.0,4825,19360,10,503.8,11.782112554785765
681,694,60.0,5400.0,4.0,128225.3,5,6.0,1921.0,1968,0.0,3.0,0.0,0,0.0,1073.0,1073.0,5,1,1073.0,0,1073.0,1,0,3.0,3,4,0.0,0,1968.0,1,1.0,326.0,1,0,0,12,2006,108480,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.25,326.0,2146.0,10730.0,0.0,0,9657,10,357.6666666666667,9.826108354640688
682,695,51.0,6120.0,4.0,124834.05,5,6.0,1936.0,1950,0.0,3.0,0.0,0,0.0,927.0,927.0,3,1,1067.0,472,1539.0,1,1,4.0,3,5,0.0,0,1995.0,1,2.0,576.0,1,112,0,4,2009,141500,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.5,1152.0,2466.0,12330.0,112.0,0,8343,8,384.75,10.328755287940472
683,696,54.0,13811.0,3.0,242247.45,6,6.0,1987.0,1987,72.0,4.0,0.0,5,980.0,92.0,1112.0,4,1,1137.0,0,1137.0,2,0,3.0,4,5,1.0,3,1987.0,1,2.0,551.0,1,125,0,7,2006,176000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1102.0,2249.0,13494.0,125.0,4940,17792,9,379.0,11.324980124305984
684,697,50.0,6000.0,4.0,124834.05,5,7.0,1921.0,1950,0.0,3.0,0.0,1,616.0,0.0,616.0,4,1,616.0,0,616.0,1,0,3.0,3,4,0.0,0,1921.0,1,1.0,205.0,1,0,0,6,2006,89000,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.25,205.0,1232.0,6160.0,0.0,616,5544,9,205.33333333333334,10.308952660644293
685,698,57.0,6420.0,3.0,128219.7,5,7.0,1952.0,1952,0.0,5.0,1.0,1,210.0,219.0,980.0,2,1,1148.0,0,1148.0,1,0,3.0,3,6,0.0,0,1952.0,1,1.0,308.0,1,0,0,9,2006,123500,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.5,308.0,2128.0,10640.0,0.0,2414,24500,6,382.6666666666667,10.558932865912062
686,699,65.0,8450.0,4.0,136793.14,5,7.5,1965.0,2009,0.0,3.0,0.0,5,553.0,224.0,894.0,5,1,894.0,0,894.0,1,0,4.0,3,5,1.0,4,1973.0,1,1.0,336.0,1,416,144,4,2010,138500,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,336.0,1788.0,8940.0,560.0,3116,8046,10,223.5,10.65135963278532
687,700,59.0,4282.0,2.0,225379.84,7,5.0,2004.0,2004,0.0,4.0,1.0,5,16.0,1375.0,1391.0,5,1,1391.0,0,1391.0,2,0,3.0,4,5,0.0,0,2004.0,2,2.0,530.0,1,156,158,7,2008,196000,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2120.0,2782.0,19474.0,314.0,80,22256,10,463.6666666666667,10.308085618204942
688,701,85.0,14331.0,4.0,242247.45,8,5.0,2002.0,2002,394.375,5.0,2.5,5,1274.0,526.0,1800.0,5,1,1800.0,0,1800.0,2,0,4.0,4,7,1.0,4,2002.0,3,3.0,765.0,1,270,78,5,2006,312500,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,5739.5,3600.0,28800.0,348.0,6370,36026,10,450.0,11.179618214492171
689,702,80.0,9600.0,4.0,189050.07,7,5.0,1969.0,1969,168.0,3.0,0.0,0,0.0,1164.0,1164.0,3,1,1164.0,0,1164.0,1,1,4.0,3,6,0.0,0,1969.0,1,2.0,528.0,1,0,0,7,2006,140000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5,1056.0,2328.0,16296.0,0.0,0,10476,8,291.0,10.778956289890028
690,703,82.0,12438.0,3.0,289724.71499999997,8,5.0,2006.0,2006,394.375,5.0,0.0,0,0.0,1234.0,1234.0,5,1,1264.0,1312,2576.0,2,1,5.0,5,10,1.0,4,2006.0,3,3.0,666.0,1,324,100,7,2006,361919,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,5739.5,3810.0,30480.0,424.0,0,30850,10,515.2,11.22027105089189
691,704,76.0,7630.0,4.0,128225.3,5,7.5,1900.0,1996,0.0,4.0,0.0,0,0.0,360.0,360.0,4,1,1032.0,780,1812.0,2,0,5.0,4,8,1.0,1,1999.0,1,2.0,672.0,0,344,0,5,2010,140000,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1344.0,2172.0,10860.0,344.0,0,5760,9,362.4,10.549281036712603
692,705,70.0,8400.0,4.0,197965.77,7,5.0,2004.0,2005,109.0,4.0,2.0,5,712.0,761.0,1473.0,5,1,1484.0,0,1484.0,2,0,4.0,4,7,0.0,0,2004.0,2,2.0,606.0,1,0,35,5,2010,213000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2424.0,2957.0,20699.0,179.0,3560,23568,10,371.0,10.645424897265505
693,706,70.0,5600.0,4.0,100123.78,4,5.0,1930.0,1950,0.0,1.5,0.0,0,0.0,0.0,73.375,2,0,372.0,720,1092.0,2,0,4.0,2,7,0.0,0,1950.0,0,0.0,0.0,0,0,0,7,2010,55000,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1092.0,4368.0,0.0,0,0,6,273.0,10.239959789157341
694,707,80.0,17352.5,2.0,212565.43,7,5.0,1971.0,2002,351.0,4.0,2.5,5,1219.0,424.0,1643.0,3,1,1824.0,0,1824.0,2,0,3.0,4,5,2.0,3,1971.0,1,2.0,739.0,1,380,48,6,2007,302000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1478.0,3467.0,24269.0,428.0,6095,26288,8,608.0,11.844600154469802
695,708,48.0,6240.0,4.0,289724.71499999997,8,5.0,2006.0,2006,176.0,4.0,0.0,5,863.0,461.0,1324.0,5,1,1324.0,0,1324.0,2,0,3.0,4,6,1.0,4,2006.0,3,2.0,550.0,1,192,38,12,2009,254000,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3300.0,2648.0,21184.0,230.0,4315,21184,10,441.3333333333333,10.348173373797573
696,709,65.0,9018.0,3.0,192854.51,7,5.0,2007.0,2007,0.0,4.0,2.0,0,0.0,728.0,728.0,5,1,728.0,728,1456.0,2,1,4.0,4,8,1.0,4,2007.0,3,2.0,400.0,1,100,24,7,2007,179540,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.5,2400.0,2184.0,15288.0,124.0,0,11648,10,364.0,10.898737328209085
697,710,71.0,7162.0,3.0,136793.14,5,7.0,1966.0,1966,41.0,3.0,0.0,0,0.0,876.0,876.0,3,1,904.0,0,904.0,1,0,4.0,3,6,0.0,0,1966.0,1,1.0,408.0,1,0,0,12,2008,109900,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.25,408.0,1780.0,8900.0,0.0,0,7884,8,226.0,10.668304019786433
698,711,56.0,4130.0,3.0,124834.05,3,6.0,1935.0,2003,0.0,3.0,0.0,0,0.0,270.0,270.0,4,1,729.0,0,729.0,1,0,3.0,3,5,0.0,0,2003.0,0,0.0,0.0,0,0,0,7,2008,52000,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.25,0.0,999.0,2997.0,0.0,0,2430,9,243.0,10.117792155183134
699,712,66.0,8712.0,4.0,100123.78,4,7.0,1900.0,1950,0.0,3.0,1.0,0,0.0,859.0,859.0,4,1,859.0,319,1178.0,1,0,3.0,3,7,0.0,0,1964.0,2,1.0,384.0,0,68,0,1,2010,102776,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.25,768.0,2037.0,8148.0,68.0,0,7731,9,392.6666666666667,10.864216133840852
700,713,40.0,4671.0,3.0,289724.71499999997,8,5.0,1988.0,1989,0.0,4.0,1.0,5,767.0,461.0,1228.0,4,1,1228.0,0,1228.0,2,0,3.0,4,5,1.0,4,1988.0,3,2.0,472.0,1,168,120,10,2008,189000,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2832.0,2456.0,19648.0,288.0,3835,19648,9,409.3333333333333,10.528570002181944
701,714,60.0,9873.0,4.0,124834.05,4,5.0,1970.0,1970,160.0,3.0,2.0,4,789.0,171.0,960.0,3,0,960.0,0,960.0,1,0,4.0,3,6,0.0,0,1970.0,1,2.0,576.0,1,0,165,5,2006,129000,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1152.0,1920.0,7680.0,288.0,3156,8640,7,240.0,10.80699695004555
702,715,71.0,13517.0,3.0,136793.14,6,7.5,1976.0,2005,289.0,3.0,0.0,5,533.0,192.0,725.0,5,1,725.0,754,1479.0,2,1,4.0,4,6,0.0,0,1976.0,2,2.0,475.0,1,0,44,3,2010,130500,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.5,1900.0,2204.0,13224.0,44.0,2665,6525,10,369.75,11.303462900711883
703,716,78.0,10140.0,4.0,189050.07,6,5.0,1974.0,1974,174.0,4.0,0.0,0,0.0,1064.0,1064.0,3,1,1350.0,0,1350.0,2,0,4.0,3,7,1.0,3,1974.0,2,2.0,478.0,1,0,0,8,2009,165000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1912.0,2414.0,14484.0,0.0,0,17024,8,337.5,10.833681189579275
704,717,60.0,10800.0,4.0,128225.3,7,7.5,1890.0,1998,0.0,3.0,0.0,0,0.0,718.0,718.0,5,1,1576.0,978,2554.0,1,1,4.0,3,8,0.0,0,1996.0,1,2.0,704.0,1,0,48,7,2007,159500,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.5,1408.0,3272.0,22904.0,48.0,0,6462,10,638.5,11.079060882340366
705,718,80.0,10000.0,4.0,189050.07,5,6.0,1973.0,2000,0.0,4.0,0.0,3,1084.0,92.0,1176.0,4,1,1178.0,0,1178.0,1,1,4.0,4,5,1.0,2,1973.0,1,2.0,439.0,1,224,0,11,2008,157000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,878.0,2354.0,11770.0,224.0,3252,18816,9,294.5,10.819778284410283
706,719,96.0,10542.0,4.0,289724.71499999997,7,5.0,1993.0,1994,394.375,4.0,2.5,5,1173.0,138.0,1311.0,5,1,1325.0,1093,2418.0,2,1,4.0,4,9,1.0,3,1993.0,2,3.0,952.125,1,250,154,8,2008,341000,2,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.25,5739.5,3729.0,26103.0,404.0,5865,20976,10,604.5,10.872560469849253
707,720,69.0,9920.0,3.0,197965.77,5,6.0,1969.0,1969,0.0,4.0,2.5,4,523.0,448.0,971.0,3,1,971.0,0,971.0,1,1,4.0,3,5,1.0,1,1969.0,1,1.0,300.0,1,0,0,5,2006,128500,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.5,300.0,1942.0,9710.0,0.0,2092,15536,8,242.75,10.994067669506974
